flight_id,dept_aprt,dept_date_utc,dept_time_utc,arr_aprt,arr_date_utc,arr_time_utc,icao,acft_type,point_time,lat,lng,alt,ground,hash
20140401296932,DFW ,20140401,03:02:00,SDF ,20140401,04:34:32,UPS765  ,MD11  ,04:33:19,38.26666,-85.78333,22,159,2014040129693267,
20140401308888,DFW ,20140401,03:30:00,SDF ,20140401,05:06:00,UPS781  ,B752  ,04:59:39,38.45,-85.86666,30,240,2014040130888816,
20140401308888,DFW ,20140401,03:30:00,SDF ,20140401,05:06:00,UPS781  ,B752  ,05:00:37,38.41666,-85.81666,30,205,2014040130888817,
20140401308888,DFW ,20140401,03:30:00,SDF ,20140401,05:06:00,UPS781  ,B752  ,05:01:36,38.36666,-85.8,30,177,2014040130888818,
20140401308888,DFW ,20140401,03:30:00,SDF ,20140401,05:06:00,UPS781  ,B752  ,05:02:34,38.31666,-85.8,30,163,2014040130888819,
20140401308888,DFW ,20140401,03:30:00,SDF ,20140401,05:06:00,UPS781  ,B752  ,05:03:33,38.28333,-85.78333,27,154,2014040130888820,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:14:15,30.45,-98.26666,284,484,2014040127768227,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:15:13,30.61666,-98.2,290,489,2014040127768228,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:16:12,30.73333,-98.15,290,487,2014040127768229,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:17:30,30.86666,-98.1,310,486,2014040127768230,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:19:27,31.11666,-97.98333,346,484,2014040127768232,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:20:25,31.23333,-97.93333,350,480,2014040127768233,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:21:24,31.36666,-97.86666,350,480,2014040127768234,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,03:22:22,31.48333,-97.8,350,498,2014040127768235,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:52:10,38.18333,-85.9,70,244,2014040127768227,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:53:09,38.25,-85.91666,70,241,2014040127768228,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:54:07,38.31666,-85.95,66,240,2014040127768229,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:55:00,38.38333,-85.96666,46,243,2014040127768230,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:57:22,38.45,-85.88333,30,235,2014040127768232,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:58:21,38.4,-85.83333,30,217,2014040127768233,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,04:59:19,38.35,-85.8,30,210,2014040127768234,
20140401277682,SAT ,20140401,03:03:00,SDF ,20140401,05:03:37,UPS789  ,A306  ,05:00:12,38.31666,-85.78333,30,160,2014040127768235,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,03:36:41,28.41666,-96.25,370,502,2014040130367759,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,03:37:40,28.53333,-96.11666,370,502,2014040130367760,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,03:38:38,28.63333,-96.0,370,505,2014040130367761,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,03:39:37,28.75,-95.88333,370,513,2014040130367762,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,05:16:52,38.33333,-85.63333,40,213,2014040130367759,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,05:17:51,38.36666,-85.7,30,192,2014040130367760,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,05:19:09,38.36666,-85.75,30,169,2014040130367761,
20140401303677,MFE ,20140401,03:12:00,SDF ,20140401,05:22:00,UPS795  ,B752  ,05:20:07,38.31666,-85.75,30,174,2014040130367762,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,03:37:49,35.8,-104.31666,330,540,2014040130303869,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,03:38:47,35.83333,-104.13333,330,540,2014040130303870,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,03:40:05,35.86666,-103.95,330,540,2014040130303871,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,03:41:04,35.9,-103.76666,330,541,2014040130303872,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,05:19:28,38.33333,-86.0,36,312,2014040130303869,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,05:20:27,38.35,-85.91666,30,286,2014040130303870,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,05:21:25,38.33333,-85.83333,29,246,2014040130303871,
20140401303038,ABQ ,20140401,03:20:00,SDF ,20140401,05:32:00,UPS797  ,A306  ,05:22:24,38.3,-85.78333,25,210,2014040130303872,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,07:45:24,38.08333,-85.68333,49,240,2014040129930422,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,07:46:23,38.05,-85.75,83,234,2014040129930423,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,07:47:21,38.03333,-85.81666,106,240,2014040129930424,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,07:48:19,38.0,-85.91666,129,303,2014040129930425,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,09:22:01,39.63333,-98.71666,360,352,2014040129930422,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,09:23:00,39.63333,-98.83333,360,352,2014040129930423,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,09:23:58,39.65,-98.96666,360,352,2014040129930424,
20140401299304,SDF ,20140401,07:44:00,DEN ,20140401,10:14:51,UPS802  ,B763  ,09:24:57,39.65,-99.08333,360,351,2014040129930425,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,04:09:30,39.98333,-103.96666,177,444,2014040130413280,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,04:10:31,40.01666,-103.8,202,465,2014040130413281,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,04:11:30,40.01666,-103.65,220,465,2014040130413282,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,04:12:28,40.0,-103.46666,239,498,2014040130413283,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,05:49:22,38.15,-85.88333,60,298,2014040130413280,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,05:50:21,38.21666,-85.86666,50,270,2014040130413281,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,05:51:19,38.28333,-85.88333,49,240,2014040130413282,
20140401304132,DEN ,20140401,04:04:00,SDF ,20140401,05:59:00,UPS805  ,A306  ,05:52:18,38.33333,-85.9,47,222,2014040130413283,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:00:53,36.15,-103.55,350,523,2014040130439359,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:01:52,36.2,-103.38333,350,528,2014040130439360,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:02:50,36.25,-103.2,350,534,2014040130439361,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:03:49,36.28333,-103.01666,350,534,2014040130439362,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:05:46,36.38333,-102.68333,350,532,2014040130439364,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:07:03,36.43333,-102.46666,350,532,2014040130439365,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:08:02,36.46666,-102.31666,350,532,2014040130439366,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,04:09:01,36.5,-102.15,350,532,2014040130439367,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:41:28,38.18333,-86.13333,76,306,2014040130439359,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:42:52,38.15,-86.01666,61,300,2014040130439360,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:43:51,38.13333,-85.93333,60,285,2014040130439361,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:44:50,38.18333,-85.86666,60,280,2014040130439362,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:46:46,38.31666,-85.9,41,244,2014040130439364,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:47:45,38.36666,-85.9,40,240,2014040130439365,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:48:44,38.4,-85.85,39,235,2014040130439366,
20140401304393,PHX ,20140401,03:03:00,SDF ,20140401,05:54:00,UPS857  ,B763  ,05:49:42,38.36666,-85.8,39,195,2014040130439367,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:21:07,37.68333,-104.63333,370,579,2014040129203048,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:23:09,37.71666,-104.3,370,582,2014040129203049,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:24:13,37.75,-104.06666,370,582,2014040129203050,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:24:55,37.76666,-103.88333,370,579,2014040129203051,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:27:01,37.81666,-103.46666,370,576,2014040129203053,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:28:03,37.83333,-103.26666,370,570,2014040129203054,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:29:06,37.85,-103.08333,370,565,2014040129203055,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:30:12,37.88333,-102.86666,370,562,2014040129203056,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,03:31:14,37.9,-102.68333,370,561,2014040129203057,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:03:52,38.15,-85.93333,60,297,2014040129203048,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:04:51,38.15,-85.83333,60,294,2014040129203049,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:05:49,38.16666,-85.71666,60,297,2014040129203050,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:06:42,38.2,-85.61666,61,262,2014040129203051,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:09:04,38.31666,-85.61666,42,243,2014040129203053,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:10:03,38.38333,-85.65,34,243,2014040129203054,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:11:01,38.43333,-85.68333,30,243,2014040129203055,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:11:54,38.45,-85.75,30,193,2014040129203056,
20140401292030,LAS ,20140401,02:22:00,SDF ,20140401,05:18:35,UPS891  ,A306  ,05:12:58,38.41666,-85.78333,30,201,2014040129203057,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,03:50:22,38.85,-103.8,350,577,2014040130699527,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,03:51:22,38.83333,-103.61666,350,577,2014040130699528,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,03:52:25,38.81666,-103.38333,350,577,2014040130699529,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,03:53:27,38.8,-103.18333,350,577,2014040130699530,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,05:31:30,38.35,-85.95,36,255,2014040130699527,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,05:32:29,38.36666,-85.86666,30,246,2014040130699528,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,05:33:27,38.35,-85.8,29,219,2014040130699529,
20140401306995,RNO ,20140401,02:23:00,SDF ,20140401,05:36:00,UPS895  ,B752  ,05:34:26,38.3,-85.78333,28,187,2014040130699530,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,03:58:37,36.35,-104.21666,370,552,2014040130851448,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,04:00:46,36.4,-103.86666,370,555,2014040130851449,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,04:01:49,36.43333,-103.65,370,556,2014040130851450,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,04:02:51,36.46666,-103.45,370,564,2014040130851451,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,05:41:54,38.21666,-85.75,59,270,2014040130851448,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,05:42:52,38.28333,-85.7,43,270,2014040130851449,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,05:43:51,38.35,-85.66666,40,265,2014040130851450,
20140401308514,LGB ,20140401,02:37:00,SDF ,20140401,05:50:00,UPS905  ,B763  ,05:44:43,38.4,-85.68333,36,213,2014040130851451,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,03:51:21,37.66666,-104.3,350,570,2014040129722632,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,03:52:19,37.68333,-104.1,350,570,2014040129722633,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,03:53:18,37.71666,-103.91666,350,571,2014040129722634,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,03:54:16,37.73333,-103.71666,350,571,2014040129722635,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,05:32:42,38.28333,-86.1,68,265,2014040129722632,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,05:33:47,38.31666,-86.0,53,267,2014040129722633,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,05:34:45,38.35,-85.91666,41,264,2014040129722634,
20140401297226,BUR ,20140401,02:30:00,SDF ,20140401,05:42:00,UPS907  ,A306  ,05:36:03,38.38333,-85.83333,40,246,2014040129722635,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,07:49:57,38.06666,-85.68333,49,289,2014040131923343,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,07:50:55,38.03333,-85.75,81,240,2014040131923344,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,07:52:12,38.03333,-85.85,106,237,2014040131923345,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,07:53:12,38.03333,-85.95,114,294,2014040131923346,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,09:29:06,36.38333,-98.71666,300,387,2014040131923343,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,09:30:10,36.36666,-98.85,309,388,2014040131923344,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,09:31:05,36.33333,-98.98333,320,393,2014040131923345,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,09:32:03,36.3,-99.1,320,384,2014040131923346,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,11:04:22,34.33333,-110.86666,320,388,2014040131923343,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,11:05:20,34.33333,-111.0,320,388,2014040131923344,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,11:06:19,34.31666,-111.11666,320,382,2014040131923345,
20140401319233,SDF ,20140401,07:48:00,ONT ,20140401,12:03:29,UPS914  ,A306  ,11:07:17,34.31666,-111.25,320,381,2014040131923346,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:05:46,36.45,-105.08333,350,573,2014040130234137,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:08:02,36.51666,-104.68333,350,571,2014040130234138,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:08:48,36.56666,-104.51666,350,573,2014040130234139,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:09:50,36.6,-104.31666,350,573,2014040130234140,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:10:53,36.63333,-104.11666,350,573,2014040130234141,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:12:55,36.7,-103.73333,350,576,2014040130234143,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:13:53,36.75,-103.5,350,580,2014040130234144,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:16:04,36.81666,-103.15,350,579,2014040130234145,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,04:17:08,36.85,-102.93333,350,577,2014040130234146,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:50:01,38.18333,-85.95,94,313,2014040130234137,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:51:00,38.2,-85.83333,73,304,2014040130234138,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:51:59,38.21666,-85.75,62,279,2014040130234139,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:52:51,38.25,-85.66666,58,265,2014040130234140,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:53:56,38.33333,-85.65,46,247,2014040130234141,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:55:53,38.41666,-85.73333,30,198,2014040130234143,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:56:51,38.38333,-85.75,30,180,2014040130234144,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:57:43,38.35,-85.76666,30,150,2014040130234145,
20140401302341,ONT ,20140401,02:53:00,SDF ,20140401,06:01:54,UPS919  ,B763  ,05:59:08,38.3,-85.76666,26,160,2014040130234146,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,00:16:34,38.06666,-85.83333,92,244,2014040127726053,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,00:17:41,38.08333,-85.9,117,256,2014040127726054,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,00:18:43,38.16666,-85.95,145,330,2014040127726055,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,00:19:46,38.3,-85.98333,185,378,2014040127726056,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,00:20:49,38.41666,-86.0,214,411,2014040127726057,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,01:55:09,43.46666,-96.66666,31,123,2014040127726053,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,01:56:07,43.48333,-96.68333,31,90,2014040127726054,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,01:58:24,43.51666,-96.7,25,73,2014040127726055,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,01:59:22,43.55,-96.71666,20,73,2014040127726056,
20140401277260,SDF ,20140401,00:14:00,FSD ,20140401,02:00:43,UPS9328 ,B752  ,02:00:21,43.56666,-96.73333,17,76,2014040127726057,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:00:07,38.71666,-106.23333,350,579,2014040128423606,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:01:06,38.73333,-106.0,350,579,2014040128423607,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:02:04,38.73333,-105.78333,350,577,2014040128423608,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:03:03,38.75,-105.58333,350,577,2014040128423609,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:06:18,38.78333,-104.93333,350,579,2014040128423611,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:07:16,38.78333,-104.73333,350,577,2014040128423612,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:09:30,38.8,-104.28333,350,579,2014040128423613,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,04:10:31,38.8,-104.08333,350,579,2014040128423614,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:44:50,38.18333,-86.1,61,304,2014040128423606,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:45:48,38.15,-86.01666,59,292,2014040128423607,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:46:46,38.13333,-85.93333,60,279,2014040128423608,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:47:45,38.2,-85.86666,56,273,2014040128423609,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:49:36,38.3,-85.9,40,223,2014040128423611,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:50:41,38.38333,-85.9,39,234,2014040128423612,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:51:39,38.38333,-85.83333,39,216,2014040128423613,
20140401284236,OAK ,20140401,02:35:00,SDF ,20140401,05:57:15,UPS945  ,B763  ,05:52:38,38.35,-85.8,33,186,2014040128423614,
20140401286217,EWR ,20140401,02:59:00,SDF ,20140401,04:33:00,UPS9709 ,A306  ,04:24:52,38.08333,-85.53333,60,267,2014040128621759,
20140401286217,EWR ,20140401,02:59:00,SDF ,20140401,04:33:00,UPS9709 ,A306  ,04:25:51,38.13333,-85.58333,53,276,2014040128621760,
20140401286217,EWR ,20140401,02:59:00,SDF ,20140401,04:33:00,UPS9709 ,A306  ,04:26:49,38.2,-85.61666,50,253,2014040128621761,
20140401286217,EWR ,20140401,02:59:00,SDF ,20140401,04:33:00,UPS9709 ,A306  ,04:27:42,38.25,-85.63333,45,234,2014040128621762,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,02:02:45,45.56666,-122.5,31,229,2014040129394474,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,02:03:43,45.55,-122.41666,63,250,2014040129394475,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,02:05:20,45.63333,-122.3,100,288,2014040129394476,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,02:06:19,45.68333,-122.18333,109,325,2014040129394477,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,02:07:17,45.71666,-122.05,135,366,2014040129394478,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,03:43:33,41.63333,-104.7,350,546,2014040129394474,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,03:44:31,41.56666,-104.5,350,546,2014040129394475,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,03:45:30,41.51666,-104.31666,350,546,2014040129394476,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,03:46:28,41.45,-104.1,350,546,2014040129394477,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,03:47:27,41.38333,-103.93333,350,547,2014040129394478,
